TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0050793	regulation of developmental process	8.8070378421147e-07	-13.9425444943218	2384	28	0.301075268817204	93	20933	67784,16000,22762,22129,20541,218877,12805,16911,64294,50706,52906,235402,19211,13078,17125,12562,13617,15566,56469,11482,20563,217265,20358,12193,270190,223864,13803,109593	Plxnd1,Igf1,Zfpm2,Ttc3,Slc8a1,Sema3g,Cntn1,Lmo4,Itm2c,Postn,Ahi1,Lingo1,Pten,Cyp1b1,Smad1,Cdh5,Ednra,Htr7,Pias1,Acvrl1,Slit2,Abca5,Sema6a,Zfp36l2,Ephb1,Rapgef3,Enc1,Lmo3
GO:0048856	anatomical structure development	9.8814500707321e-07	-13.8274363816752	4880	43	0.462365591397849	93	20933	15566,12798,26427,110521,56760,67804,12193,23872,22129,12805,64294,16911,57138,50706,52906,235402,22343,13078,13593,12562,229759,14089,20563,11482,21828,20358,270190,13803,223864,16601,17933,16000,67784,22762,14402,218877,15203,20541,19211,17125,269152,22589,13617	Htr7,Cnn2,Creb3l1,Hivep1,Clec1b,Snx2,Zfp36l2,Ets2,Ttc3,Cntn1,Itm2c,Lmo4,Slc12a5,Postn,Ahi1,Lingo1,Lin7c,Cyp1b1,Ebf3,Cdh5,Olfm3,Fap,Slit2,Acvrl1,Thbs4,Sema6a,Ephb1,Enc1,Rapgef3,Klf9,Myt1l,Igf1,Plxnd1,Zfpm2,Gabrb3,Sema3g,Heph,Slc8a1,Pten,Smad1,Kif26b,Atrx,Ednra
GO:0045595	regulation of cell differentiation	1.07415767337497e-06	-13.7439737631792	1704	23	0.247311827956989	93	20933	109593,13803,12193,20358,217265,20563,11482,56469,15566,12562,17125,235402,19211,52906,50706,64294,16911,12805,218877,22129,22762,16000,67784	Lmo3,Enc1,Zfp36l2,Sema6a,Abca5,Slit2,Acvrl1,Pias1,Htr7,Cdh5,Smad1,Lingo1,Pten,Ahi1,Postn,Itm2c,Lmo4,Cntn1,Sema3g,Ttc3,Zfpm2,Igf1,Plxnd1
GO:0048523	negative regulation of cellular process	1.18407561766524e-06	-13.6465481572705	4197	39	0.419354838709677	93	20933	13617,22589,17125,19211,21885,218877,22762,14402,11568,16000,16601,223864,13803,20358,20563,109594,11482,14089,12562,13078,27223,235402,52906,50706,64294,16911,22129,23872,96935,12193,72565,217265,110521,26427,213988,12798,56469,15566,20821	Ednra,Atrx,Smad1,Pten,Tle1,Sema3g,Zfpm2,Gabrb3,Aebp1,Igf1,Klf9,Rapgef3,Enc1,Sema6a,Slit2,Lmo1,Acvrl1,Fap,Cdh5,Cyp1b1,Trp53bp1,Lingo1,Ahi1,Postn,Itm2c,Lmo4,Ttc3,Ets2,Susd4,Zfp36l2,Uaca,Abca5,Hivep1,Creb3l1,Tnrc6b,Cnn2,Pias1,Htr7,Trim21
GO:0048519	negative regulation of biological process	1.24429043197248e-06	-13.5969451246805	4558	41	0.440860215053763	93	20933	20358,223864,13803,16601,16493,14089,109594,20563,11482,19211,17125,22589,13617,11568,16000,22762,14402,218877,21885,217265,12488,72565,12193,96935,20821,15566,12798,56469,213988,26427,110521,52906,235402,27223,13078,12562,22129,23872,64294,16911,50706	Sema6a,Rapgef3,Enc1,Klf9,Kcna5,Fap,Lmo1,Slit2,Acvrl1,Pten,Smad1,Atrx,Ednra,Aebp1,Igf1,Zfpm2,Gabrb3,Sema3g,Tle1,Abca5,Cd2ap,Uaca,Zfp36l2,Susd4,Trim21,Htr7,Cnn2,Pias1,Tnrc6b,Creb3l1,Hivep1,Ahi1,Lingo1,Trp53bp1,Cyp1b1,Cdh5,Ttc3,Ets2,Itm2c,Lmo4,Postn
GO:2000145	regulation of cell motility	1.28781568807795e-06	-13.5625630398402	763	15	0.161290322580645	93	20933	12798,67784,16000,16911,21828,50706,218877,11482,20563,20541,13078,19211,20358,13617,223864	Cnn2,Plxnd1,Igf1,Lmo4,Thbs4,Postn,Sema3g,Acvrl1,Slit2,Slc8a1,Cyp1b1,Pten,Sema6a,Ednra,Rapgef3
GO:0007275	multicellular organism development	1.29753206359533e-06	-13.5550465103849	4565	41	0.440860215053763	93	20933	23872,22129,12805,57138,50706,16911,64294,235402,52906,13078,13593,12562,15566,12798,110521,26427,56760,12193,14402,22762,16000,67784,15203,20541,218877,19211,17125,22589,269152,13617,229759,11482,20563,14089,21828,20358,270190,13803,223864,17933,16601	Ets2,Ttc3,Cntn1,Slc12a5,Postn,Lmo4,Itm2c,Lingo1,Ahi1,Cyp1b1,Ebf3,Cdh5,Htr7,Cnn2,Hivep1,Creb3l1,Clec1b,Zfp36l2,Gabrb3,Zfpm2,Igf1,Plxnd1,Heph,Slc8a1,Sema3g,Pten,Smad1,Atrx,Kif26b,Ednra,Olfm3,Acvrl1,Slit2,Fap,Thbs4,Sema6a,Ephb1,Enc1,Rapgef3,Myt1l,Klf9
GO:0044767	single-organism developmental process	1.61757856144823e-06	-13.3345802420765	5150	44	0.473118279569892	93	20933	22589,269152,13617,19211,17125,218877,20541,15203,22762,14402,67784,16000,223864,13803,17933,16601,20358,270190,11482,20563,14089,21828,229759,13593,12562,235402,52906,13078,22343,12805,57138,50706,16911,64294,23872,22129,56760,67804,12193,110521,26427,15566,56469,12798	Atrx,Kif26b,Ednra,Pten,Smad1,Sema3g,Slc8a1,Heph,Zfpm2,Gabrb3,Plxnd1,Igf1,Rapgef3,Enc1,Myt1l,Klf9,Sema6a,Ephb1,Acvrl1,Slit2,Fap,Thbs4,Olfm3,Ebf3,Cdh5,Lingo1,Ahi1,Cyp1b1,Lin7c,Cntn1,Slc12a5,Postn,Lmo4,Itm2c,Ets2,Ttc3,Clec1b,Snx2,Zfp36l2,Hivep1,Creb3l1,Htr7,Pias1,Cnn2
GO:0044763	single-organism cellular process	1.75599777622777e-06	-13.2524733291372	8630	61	0.655913978494624	93	20933	12562,21664,13078,54403,22343,52906,235402,16911,64294,50706,57138,99586,67790,12805,23872,22129,227937,12193,67804,56760,217265,12488,72565,26427,22234,18260,213988,56469,12798,20821,15566,64143,13617,14619,269152,22589,21810,17125,18573,19211,21885,218877,20541,15203,16000,67784,22762,14402,17933,223864,13803,71738,270190,20358,21828,14089,20563,11482,12308,16493,229759	Cdh5,Phlda1,Cyp1b1,Slc4a4,Lin7c,Ahi1,Lingo1,Lmo4,Itm2c,Postn,Slc12a5,Dpyd,Rab39b,Cntn1,Ets2,Ttc3,Pkp4,Zfp36l2,Snx2,Clec1b,Abca5,Cd2ap,Uaca,Creb3l1,Ugcg,Ocln,Tnrc6b,Pias1,Cnn2,Trim21,Htr7,Ralb,Ednra,Gjb2,Kif26b,Atrx,Tgfbi,Smad1,Pde1a,Pten,Tle1,Sema3g,Slc8a1,Heph,Igf1,Plxnd1,Zfpm2,Gabrb3,Myt1l,Rapgef3,Enc1,Mamdc2,Ephb1,Sema6a,Thbs4,Fap,Slit2,Acvrl1,Calb2,Kcna5,Olfm3
GO:0032502	developmental process	2.07762442878345e-06	-13.0842854184924	5195	44	0.473118279569892	93	20933	56760,12193,67804,110521,26427,15566,12798,56469,13593,12562,235402,52906,13078,22343,12805,50706,57138,64294,16911,23872,22129,223864,13803,17933,16601,20358,270190,20563,11482,14089,21828,229759,22589,269152,13617,19211,17125,20541,15203,218877,14402,22762,67784,16000	Clec1b,Zfp36l2,Snx2,Hivep1,Creb3l1,Htr7,Cnn2,Pias1,Ebf3,Cdh5,Lingo1,Ahi1,Cyp1b1,Lin7c,Cntn1,Postn,Slc12a5,Itm2c,Lmo4,Ets2,Ttc3,Rapgef3,Enc1,Myt1l,Klf9,Sema6a,Ephb1,Slit2,Acvrl1,Fap,Thbs4,Olfm3,Atrx,Kif26b,Ednra,Pten,Smad1,Slc8a1,Heph,Sema3g,Gabrb3,Zfpm2,Plxnd1,Igf1
GO:0044707	single-multicellular organism process	2.53151742775453e-06	-12.8866916612013	5231	44	0.473118279569892	93	20933	15566,12798,56469,26427,110521,217265,56760,12193,22129,23872,12805,64294,16911,57138,50706,52906,235402,13078,13593,12562,229759,16493,14089,11482,20563,21828,20358,270190,13803,223864,16601,17933,67784,16000,14402,22762,218877,20541,15203,19211,17125,269152,22589,13617	Htr7,Cnn2,Pias1,Creb3l1,Hivep1,Abca5,Clec1b,Zfp36l2,Ttc3,Ets2,Cntn1,Itm2c,Lmo4,Slc12a5,Postn,Ahi1,Lingo1,Cyp1b1,Ebf3,Cdh5,Olfm3,Kcna5,Fap,Acvrl1,Slit2,Thbs4,Sema6a,Ephb1,Enc1,Rapgef3,Klf9,Myt1l,Plxnd1,Igf1,Gabrb3,Zfpm2,Sema3g,Slc8a1,Heph,Pten,Smad1,Kif26b,Atrx,Ednra
GO:0022610	biological adhesion	2.5590015638139e-06	-12.8758933896833	1148	18	0.193548387096774	93	20933	100702,12805,50706,13078,210126,21810,12562,18074,12798,14089,20563,12834,21828,12488,12193,270190,54132,227937	Gbp6,Cntn1,Postn,Cyp1b1,Lpp,Tgfbi,Cdh5,Nid2,Cnn2,Fap,Slit2,Col6a2,Thbs4,Cd2ap,Zfp36l2,Ephb1,Pdlim1,Pkp4
GO:0010771	negative regulation of cell morphogenesis involved in differentiation	3.21369338022065e-06	-12.6480896965003	91	6	0.0645161290322581	93	20933	50706,218877,20563,22129,20358,19211	Postn,Sema3g,Slit2,Ttc3,Sema6a,Pten
GO:0007399	nervous system development	3.40346955580261e-06	-12.5907151890661	2106	25	0.268817204301075	93	20933	13617,269152,22589,17125,52906,235402,19211,64294,16911,50706,57138,12805,218877,22129,16000,67784,14402,17933,13803,270190,20358,21828,20563,229759,15566	Ednra,Kif26b,Atrx,Smad1,Ahi1,Lingo1,Pten,Itm2c,Lmo4,Postn,Slc12a5,Cntn1,Sema3g,Ttc3,Igf1,Plxnd1,Gabrb3,Myt1l,Enc1,Ephb1,Sema6a,Thbs4,Slit2,Olfm3,Htr7
GO:0051270	regulation of cellular component movement	3.72855207592912e-06	-12.4994905830682	832	15	0.161290322580645	93	20933	223864,13617,19211,20358,13078,11482,20541,218877,20563,50706,21828,16911,16000,67784,12798	Rapgef3,Ednra,Pten,Sema6a,Cyp1b1,Acvrl1,Slc8a1,Sema3g,Slit2,Postn,Thbs4,Lmo4,Igf1,Plxnd1,Cnn2
GO:0001944	vasculature development	3.7405607046158e-06	-12.4962750367546	527	12	0.129032258064516	93	20933	20563,11482,14089,22762,16000,67784,223864,13617,12562,19211,270190,13078	Slit2,Acvrl1,Fap,Zfpm2,Igf1,Plxnd1,Rapgef3,Ednra,Cdh5,Pten,Ephb1,Cyp1b1
GO:0043542	endothelial cell migration	3.76494994083886e-06	-12.4897759927267	53	5	0.0537634408602151	93	20933	14089,20563,13078,67784,19211	Fap,Slit2,Cyp1b1,Plxnd1,Pten
GO:0048646	anatomical structure formation involved in morphogenesis	4.00977422816599e-06	-12.4267756204338	837	15	0.161290322580645	93	20933	223864,269152,13617,19211,56760,270190,17125,13078,11482,20563,14089,16911,22762,67784,23872	Rapgef3,Kif26b,Ednra,Pten,Clec1b,Ephb1,Smad1,Cyp1b1,Acvrl1,Slit2,Fap,Lmo4,Zfpm2,Plxnd1,Ets2
GO:0048468	cell development	4.23070503153363e-06	-12.3731419046733	1574	21	0.225806451612903	93	20933	14402,16000,67784,50706,57138,218877,20541,12805,19211,235402,52906,13617,22589,269152,229759,21828,20563,270190,20358,56760,223864	Gabrb3,Igf1,Plxnd1,Postn,Slc12a5,Sema3g,Slc8a1,Cntn1,Pten,Lingo1,Ahi1,Ednra,Atrx,Kif26b,Olfm3,Thbs4,Slit2,Ephb1,Sema6a,Clec1b,Rapgef3
GO:2000026	regulation of multicellular organismal development	4.59755113888925e-06	-12.2899867573347	1856	23	0.247311827956989	93	20933	13803,223864,20358,12193,270190,20563,11482,15566,12562,13617,52906,19211,235402,13078,17125,20541,12805,218877,64294,16000,67784,22762,22129	Enc1,Rapgef3,Sema6a,Zfp36l2,Ephb1,Slit2,Acvrl1,Htr7,Cdh5,Ednra,Ahi1,Pten,Lingo1,Cyp1b1,Smad1,Slc8a1,Cntn1,Sema3g,Itm2c,Igf1,Plxnd1,Zfpm2,Ttc3
GO:0022008	neurogenesis	4.90602928723791e-06	-12.2250456424683	1589	21	0.225806451612903	93	20933	229759,15566,20563,21828,20358,270190,13803,16000,67784,14402,22129,218877,12805,64294,16911,57138,50706,52906,19211,235402,269152	Olfm3,Htr7,Slit2,Thbs4,Sema6a,Ephb1,Enc1,Igf1,Plxnd1,Gabrb3,Ttc3,Sema3g,Cntn1,Itm2c,Lmo4,Slc12a5,Postn,Ahi1,Pten,Lingo1,Kif26b
GO:0051239	regulation of multicellular organismal process	4.97826337581912e-06	-12.2104294474596	2757	29	0.311827956989247	93	20933	14089,11482,20563,26427,21828,15566,16493,13803,223864,20358,12488,12193,270190,12805,218877,20541,64294,50706,67784,16000,22762,22129,12562,13617,52906,19211,235402,13078,17125	Fap,Acvrl1,Slit2,Creb3l1,Thbs4,Htr7,Kcna5,Enc1,Rapgef3,Sema6a,Cd2ap,Zfp36l2,Ephb1,Cntn1,Sema3g,Slc8a1,Itm2c,Postn,Plxnd1,Igf1,Zfpm2,Ttc3,Cdh5,Ednra,Ahi1,Pten,Lingo1,Cyp1b1,Smad1
GO:0072358	cardiovascular system development	4.97925147694779e-06	-12.2102309840585	542	12	0.129032258064516	93	20933	22762,67784,16000,11482,20563,14089,270190,13078,19211,13617,12562,223864	Zfpm2,Plxnd1,Igf1,Acvrl1,Slit2,Fap,Ephb1,Cyp1b1,Pten,Ednra,Cdh5,Rapgef3
GO:0072359	circulatory system development	5.25994987427538e-06	-12.1553890608655	856	15	0.161290322580645	93	20933	22762,67784,16000,16911,11482,20541,20563,14089,17125,270190,13078,19211,13617,12562,223864	Zfpm2,Plxnd1,Igf1,Lmo4,Acvrl1,Slc8a1,Slit2,Fap,Smad1,Ephb1,Cyp1b1,Pten,Ednra,Cdh5,Rapgef3
GO:0001525	angiogenesis	5.30888458512587e-06	-12.1461288040743	287	9	0.0967741935483871	93	20933	67784,14089,11482,20563,19211,13078,270190,223864,13617	Plxnd1,Fap,Acvrl1,Slit2,Pten,Cyp1b1,Ephb1,Rapgef3,Ednra
GO:0048666	neuron development	6.19341385255078e-06	-11.9920241123811	758	14	0.150537634408602	93	20933	270190,19211,20358,235402,52906,269152,14402,67784,229759,50706,57138,21828,12805,20563	Ephb1,Pten,Sema6a,Lingo1,Ahi1,Kif26b,Gabrb3,Plxnd1,Olfm3,Postn,Slc12a5,Thbs4,Cntn1,Slit2
GO:0048699	generation of neurons	6.74030792758371e-06	-11.9074049474985	1488	20	0.21505376344086	93	20933	269152,19211,235402,52906,218877,12805,57138,50706,16911,64294,14402,67784,22129,13803,20358,270190,20563,21828,15566,229759	Kif26b,Pten,Lingo1,Ahi1,Sema3g,Cntn1,Slc12a5,Postn,Lmo4,Itm2c,Gabrb3,Plxnd1,Ttc3,Enc1,Sema6a,Ephb1,Slit2,Thbs4,Htr7,Olfm3
GO:0048731	system development	7.76898157244116e-06	-11.7653714739333	3985	36	0.387096774193548	93	20933	15566,12798,56760,12193,22129,12805,16911,64294,50706,57138,52906,235402,13078,12562,229759,14089,11482,20563,21828,20358,270190,223864,13803,17933,67784,16000,22762,14402,20541,15203,218877,19211,17125,269152,22589,13617	Htr7,Cnn2,Clec1b,Zfp36l2,Ttc3,Cntn1,Lmo4,Itm2c,Postn,Slc12a5,Ahi1,Lingo1,Cyp1b1,Cdh5,Olfm3,Fap,Acvrl1,Slit2,Thbs4,Sema6a,Ephb1,Rapgef3,Enc1,Myt1l,Plxnd1,Igf1,Zfpm2,Gabrb3,Slc8a1,Heph,Sema3g,Pten,Smad1,Kif26b,Atrx,Ednra
GO:0001667	ameboidal-type cell migration	8.57780188126836e-06	-11.6663328682813	164	7	0.0752688172043011	93	20933	13078,19211,20358,67784,218877,20563,14089	Cyp1b1,Pten,Sema6a,Plxnd1,Sema3g,Slit2,Fap
GO:0048514	blood vessel morphogenesis	9.59320564805985e-06	-11.554455455054	392	10	0.10752688172043	93	20933	14089,20563,11482,67784,22762,13617,223864,13078,270190,19211	Fap,Slit2,Acvrl1,Plxnd1,Zfpm2,Ednra,Rapgef3,Cyp1b1,Ephb1,Pten
GO:0007155	cell adhesion	9.61045404399222e-06	-11.5526590890646	1138	17	0.182795698924731	93	20933	21810,12562,210126,13078,12805,50706,54132,227937,12488,270190,12193,12834,20563,14089,21828,18074,12798	Tgfbi,Cdh5,Lpp,Cyp1b1,Cntn1,Postn,Pdlim1,Pkp4,Cd2ap,Ephb1,Zfp36l2,Col6a2,Slit2,Fap,Thbs4,Nid2,Cnn2
GO:0001568	blood vessel development	1.18356599765422e-05	-11.3443935517418	493	11	0.118279569892473	93	20933	20563,11482,14089,22762,67784,223864,13617,12562,19211,270190,13078	Slit2,Acvrl1,Fap,Zfpm2,Plxnd1,Rapgef3,Ednra,Cdh5,Pten,Ephb1,Cyp1b1
GO:0009888	tissue development	1.23259806881722e-05	-11.3038012721809	1550	20	0.21505376344086	93	20933	223864,20358,11482,20563,13617,22589,269152,17125,22343,13078,19211,52906,50706,16911,218877,20541,23872,22762,16000,67784	Rapgef3,Sema6a,Acvrl1,Slit2,Ednra,Atrx,Kif26b,Smad1,Lin7c,Cyp1b1,Pten,Ahi1,Postn,Lmo4,Sema3g,Slc8a1,Ets2,Zfpm2,Igf1,Plxnd1
GO:0045596	negative regulation of cell differentiation	1.27621967605736e-05	-11.2690231349459	699	13	0.139784946236559	93	20933	12193,20358,235402,19211,217265,22129,22762,16000,50706,64294,20563,11482,218877	Zfp36l2,Sema6a,Lingo1,Pten,Abca5,Ttc3,Zfpm2,Igf1,Postn,Itm2c,Slit2,Acvrl1,Sema3g
GO:0060284	regulation of cell development	1.60191289074823e-05	-11.0417269931157	940	15	0.161290322580645	93	20933	52906,235402,20358,19211,13803,12562,67784,16000,15566,22129,218877,20563,12805,64294,50706	Ahi1,Lingo1,Sema6a,Pten,Enc1,Cdh5,Plxnd1,Igf1,Htr7,Ttc3,Sema3g,Slit2,Cntn1,Itm2c,Postn
GO:0010631	epithelial cell migration	1.60394245969414e-05	-11.040460829178	71	5	0.0537634408602151	93	20933	20563,14089,19211,67784,13078	Slit2,Fap,Pten,Plxnd1,Cyp1b1
GO:0010721	negative regulation of cell development	1.66215492620697e-05	-11.0048105561503	331	9	0.0967741935483871	93	20933	20563,218877,64294,50706,16000,22129,19211,235402,20358	Slit2,Sema3g,Itm2c,Postn,Igf1,Ttc3,Pten,Lingo1,Sema6a
GO:0090132	epithelium migration	1.83748656121669e-05	-10.9045268265157	73	5	0.0537634408602151	93	20933	20563,14089,13078,19211,67784	Slit2,Fap,Cyp1b1,Pten,Plxnd1
GO:0048858	cell projection morphogenesis	2.04692525182398e-05	-10.7965866749207	428	10	0.10752688172043	93	20933	269152,270190,67804,235402,19211,20358,50706,21828,20563,67784	Kif26b,Ephb1,Snx2,Lingo1,Pten,Sema6a,Postn,Thbs4,Slit2,Plxnd1
GO:0090130	tissue migration	2.23651409164811e-05	-10.70800702034	76	5	0.0537634408602151	93	20933	14089,20563,67784,19211,13078	Fap,Slit2,Plxnd1,Pten,Cyp1b1
GO:0014910	regulation of smooth muscle cell migration	2.38348373499083e-05	-10.6443622933329	77	5	0.0537634408602151	93	20933	50706,223864,20563,13078,16000	Postn,Rapgef3,Slit2,Cyp1b1,Igf1
GO:0010468	regulation of gene expression	2.7493175686189e-05	-10.5015727409536	3857	34	0.365591397849462	93	20933	170771,109594,20563,11482,80892,17933,16601,13803,223864,22762,16000,11568,21885,17125,19211,22589,56469,12798,20821,110521,26427,213988,96935,12193,12628,109593,54132,23872,16911,12805,13078,27223,52906,13593	Khdrbs2,Lmo1,Slit2,Acvrl1,Zfhx4,Myt1l,Klf9,Enc1,Rapgef3,Zfpm2,Igf1,Aebp1,Tle1,Smad1,Pten,Atrx,Pias1,Cnn2,Trim21,Hivep1,Creb3l1,Tnrc6b,Susd4,Zfp36l2,Cfh,Lmo3,Pdlim1,Ets2,Lmo4,Cntn1,Cyp1b1,Trp53bp1,Ahi1,Ebf3
